,,,,,,,,,
March-2024,Scheme Name,"No. of
Schemes
as on
March,
2024","No. of Folios
as on March,
2024","Funds
Mobilized
for the
month of
March 2024
(INR in
crore)","Repurchase/
Redemption
for the
month of
March 2024
(INR in
crore)","Net Assets
Under
Managemen
t as on
March, 2024
(INR in
crore)","Average Net
Assets Under
Managemen
t for the
month
March 2024
(INR in
crore)","No. of
segregat
ed
portfolio
s
created
as on
March,
2024","Net
Assets
Under
Manage
ment in
segregat
ed
portfoli
o as on
March,
2024
(INR in
crore)"
Nov-21,Other Equity Schemes,2 4,"1 ,75,136",-,8 70.23,"6 ,669.89","7 ,349.38",-,-
Nov-21,Sub Total (i+ii),4 4,"4 ,95,960",-,9 27.96,"1 0,524.63","1 1,364.88",-,-
-,-,-,-,-,-,-,-,-,-
Nov-21,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
Nov-21,Total B -Close ended Schemes,3 53,"7 ,23,831",7 96.99,"1 ,717.98","6 1,602.79","6 2,064.03",-,-
-,-,-,-,-,-,-,-,-,-
Nov-21,Interval Schemes,-,-,-,-,-,-,-,-
Nov-21,Income/Debt Oriented Schemes,2 1,"3 ,113",0 .04,8 .56,1 22.22,1 35.63,-,-
-,-,-,-,-,-,-,-,-,-
Nov-21,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
Nov-21,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
Nov-21,Total C Interval Schemes,2 1,"3 ,113",0 .04,8 .56,1 22.22,1 35.63,-,-
-,-,-,-,-,-,-,-,-,-
Nov-21,Grand Total,"1 ,452","1 1,69,91,489","8 ,03,249.58","7 ,57,084.42","3 7,33,701.82","3 8,45,377.59",2 6,8 14.00
-,-,-,-,-,-,-,-,-,-
Nov-21,Fund of Funds Scheme (Domestic) **,6 1,"1 5,44,400","1 ,807.91",5 87.08,"4 2,215.51","4 1,893.90",-,-
-,-,-,-,-,-,-,-,-,-
Oct-21,Scheme Name,"No. of
Schemes
as on
October,
2021","No. of Folios
as on
October,
2021","Funds
Mobilized
for the
month of
October
2021 (INR in
crore)","Repurchase/
Redemption
for the
month of
October 2021
(INR in crore)","Net Assets
Under
Management
as on
October,
2021 (INR in
crore)","Average Net
Assets Under
Management
for the
month
October 2021
(INR in crore)","No. of
segregat
ed
portfolio
s created
as on
October,
2021","Net
Assets
Under
Manage
ment in
segregat
ed
portfolio
as on
October,
2021
(INR in
crore)"
Oct-21,Open ended Schemes,-,-,-,-,-,-,-,-
Oct-21,Income/Debt Oriented Schemes,-,-,-,-,-,-,-,-
Oct-21,Overnight Fund,3 0,"1 ,55,086","3 ,63,791.08","3 ,57,453.80","1 ,00,904.67","1 ,15,746.95",-,-
Oct-21,Liquid Fund,3 9,"2 1,01,380","2 ,02,192.86","2 ,12,392.41","3 ,14,547.86","3 ,54,763.69",-,-
Oct-21,Ultra Short Duration Fund,2 8,"6 ,48,545","2 1,113.48","1 6,601.70","1 ,00,567.22","1 ,01,390.90",-,-
Oct-21,Low Duration Fund,2 4,"1 1,42,706","2 2,695.96","1 8,493.00","1 ,44,604.65","1 ,44,950.35",2,1 4.72
Oct-21,Money Market Fund,2 0,"4 ,43,647","3 3,325.11","2 9,555.73","1 ,21,141.41","1 ,25,438.83",-,-
Oct-21,Short Duration Fund,2 7,"6 ,30,028","6 ,912.38","9 ,578.78","1 ,40,166.21","1 ,41,828.93",1,1 1.81
Oct-21,Medium Duration Fund,1 6,"3 ,00,864","2 ,067.24",7 56.22,"3 6,251.15","3 5,168.46",6,3 28.38
Oct-21,Medium to Long Duration Fund,1 3,"1 ,20,956",5 61.46,1 65.03,"1 3,138.11","1 2,801.98",1,1 6.41
Oct-21,Long Duration Fund,2,"2 5,952",1 7.63,4 2.74,"2 ,569.58","2 ,584.52",-,-
Oct-21,Dynamic Bond Fund,2 6,"2 ,49,519","2 ,364.86",5 52.96,"2 7,888.11","2 6,753.04",2,1 28.99
Oct-21,Corporate Bond Fund,2 0,"7 ,09,055","4 ,198.42","5 ,073.50","1 ,59,919.56","1 ,60,854.73",-,-
Oct-21,Credit Risk Fund,1 6,"2 ,83,711",7 43.89,5 35.70,"2 7,939.69","2 7,873.92",8,2 32.01
Oct-21,Banking and PSU Fund,2 2,"3 ,61,198","4 ,943.11","6 ,194.71","1 ,16,866.47","1 ,17,461.77",-,-
Oct-21,Gilt Fund,2 1,"1 ,91,684",6 28.41,2 15.56,"1 7,311.65","1 7,093.81",-,-
Oct-21,Gilt Fund with 10 year constant duration,4,"4 9,627",4 0.90,5 0.31,"1 ,426.11","1 ,435.13",-,-
Oct-21,Floater Fund,1 2,"2 ,85,543","1 2,606.02","7 ,556.27","1 ,06,087.63","1 ,03,340.11",-,-
Oct-21,Sub Total - I (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi),3 20,"7 6,99,501","6 ,78,202.80","6 ,65,218.42","1 4,31,330.07","1 4,89,487.12",2 0,7 32.32
-,-,-,-,-,-,-,-,-,-
Oct-21,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
Oct-21,Multi Cap Fund,1 2,"1 8,92,842",8 26.46,4 88.04,"3 1,927.04","3 2,348.73",-,-
Oct-21,Large Cap Fund,3 3,"1 ,15,65,388","4 ,180.63","3 ,433.49","2 ,20,879.43","2 ,23,844.99",-,-
Oct-21,Large & Mid Cap Fund,2 8,"5 8,31,175","2 ,475.23","1 ,831.86","1 ,01,474.84","1 ,02,650.34",-,-
Oct-21,Mid Cap Fund,2 8,"7 8,43,247","3 ,130.78","2 ,754.59","1 ,54,580.99","1 ,57,054.21",-,-
Oct-21,Small Cap Fund,2 5,"6 6,37,474","2 ,755.98","2 ,406.99","9 8,969.34","1 ,00,833.78",-,-
Oct-21,Dividend Yield Fund,8,"5 ,47,031",1 47.13,1 01.48,"9 ,473.47","9 ,663.33",-,-
Oct-21,Value Fund/Contra Fund,2 1,"3 8,91,239",9 73.90,"1 ,323.04","7 6,957.25","7 8,261.74",-,-
Oct-21,Focused Fund,2 7,"4 6,31,938","2 ,319.16","1 ,622.80","9 4,260.10","9 4,700.51",-,-
Oct-21,Sectoral/Thematic Funds,1 12,"1 ,02,21,831","5 ,458.65","3 ,724.67","1 ,39,307.59","1 ,40,209.12",-,-
Oct-21,ELSS,4 2,"1 ,30,26,585","1 ,397.22","1 ,885.33","1 ,50,175.38","1 ,52,610.80",-,-
Oct-21,Flexi Cap Fund,2 8,"1 ,04,70,325","5 ,006.25","3 ,884.22","2 ,18,554.01","2 ,20,804.72",-,-
Oct-21,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),3 64,"7 ,65,59,075","2 8,671.39","2 3,456.52","1 2,96,559.44","1 3,12,982.27",-,-
-,-,-,-,-,-,-,-,-,-
Oct-21,Hybrid Schemes,-,-,-,-,-,-,-,-
Oct-21,Conservative Hybrid Fund,2 1,"4 ,70,557",8 13.97,4 07.49,"1 8,600.10","1 8,422.88",2,4 5.36
Oct-21,Balanced Hybrid Fund/Aggressive Hybrid Fund,3 4,"4 8,87,699","2 ,691.63","2 ,750.79","1 ,44,914.12","1 ,46,822.05",2,9 .33
Oct-21,Dynamic Asset Allocation/Balanced Advantage Fund,2 5,"3 7,85,745","1 3,646.23","2 ,426.98","1 ,61,393.11","1 ,56,944.04",-,-
Oct-21,Multi Asset Allocation Fund,1 0,"7 ,52,252",6 20.40,3 72.95,"1 8,403.39","1 9,329.16",-,-
Oct-21,Arbitrage Fund,2 6,"5 ,08,124","7 ,220.78","9 ,564.57","1 ,04,018.39","1 ,19,197.74",-,-
Oct-21,Equity Savings Fund,2 3,"3 ,24,321","1 ,704.52",7 37.63,"1 5,282.24","1 5,508.34",2,2 5.81
Oct-21,Sub Total - III (i+ii+iii+iv+v+vi),1 39,"1 ,07,28,698","2 6,697.53","1 6,260.41","4 ,62,611.35","4 ,76,224.20",6,8 0.50
-,-,-,-,-,-,-,-,-,-
Oct-21,Solution Oriented Schemes,-,-,-,-,-,-,-,-
Oct-21,Retirement Fund,2 5,"2 6,55,043",1 99.64,1 40.66,"1 6,294.85","1 6,447.13",-,-
Oct-21,Childrens Fund,1 0,"2 8,80,730",9 7.39,5 7.59,"1 2,951.76","1 3,003.15",-,-
Oct-21,Sub Total - IV (i+ii),3 5,"5 5,35,773",2 97.03,1 98.25,"2 9,246.61","2 9,450.28",-,-
-,-,-,-,-,-,-,-,-,-
Oct-21,Other Schemes,-,-,-,-,-,-,-,-
Oct-21,Index Funds,5 7,"1 7,81,931","4 ,465.66",9 51.45,"3 7,528.16","3 6,454.10",-,-
Oct-21,GOLD ETF,1 1,"2 6,63,225",3 14.80,1 1.19,"1 7,320.67","1 6,941.32",-,-
Oct-21,Other ETFs,1 06,"7 4,67,405","1 0,162.05","4 ,734.92","3 ,70,335.89","3 ,71,960.28",-,-
Oct-21,Fund of funds investing overseas,4 0,"1 1,40,119","1 ,971.44",4 57.55,"2 4,001.11","2 3,013.74",-,-
Oct-21,Sub Total - V (i+ii+iii+iv),2 14,"1 ,30,52,680","1 6,913.96","6 ,155.11","4 ,49,185.82","4 ,48,369.43",-,-
-,-,-,-,-,-,-,-,-,-
Oct-21,Total A-Open ended Schemes,"1 ,072","1 1,35,75,727","7 ,50,782.71","7 ,11,288.71","3 6,68,933.28","3 7,56,513.31",2 6,8 12.82
-,-,-,-,-,-,-,-,-,-
Oct-21,Close Ended Schemes,-,-,-,-,-,-,-,-
Oct-21,Income/Debt Oriented Schemes,-,-,-,-,-,-,-,-
Oct-21,Fixed Term Plan,2 92,"1 ,98,643",2 50.69,"1 ,330.48","4 7,434.48","4 8,200.40",-,-
Oct-21,Capital Protection Oriented Schemes,1 3,"3 0,599",-,2 .40,"1 ,607.19","1 ,612.08",-,-
Oct-21,Infrastructure Debt Fund,8,8 0,-,-,"1 ,888.00","1 ,885.10",-,-
Oct-21,Other Debt Scheme,1,7 18,-,-,6 1.17,6 1.10,-,-
Oct-21,Sub Total (i+ii+iii+iv),3 14,"2 ,30,040",2 50.69,"1 ,332.88","5 0,990.84","5 1,758.68",-,-
-,-,-,-,-,-,-,-,-,-
Oct-21,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
Oct-21,ELSS,2 0,"3 ,22,836",-,6 5.68,"4 ,003.97","4 ,083.38",-,-
Oct-21,Other Equity Schemes,2 9,"2 ,49,075",-,7 0.03,"9 ,166.56","9 ,322.99",-,-
Oct-21,Sub Total (i+ii),4 9,"5 ,71,911",-,1 35.71,"1 3,170.53","1 3,406.37",-,-
-,-,-,-,-,-,-,-,-,-
Oct-21,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
Oct-21,Total B -Close ended Schemes,3 63,"8 ,01,951",2 50.69,"1 ,468.59","6 4,161.37","6 5,165.05",-,-
-,-,-,-,-,-,-,-,-,-
Oct-21,Interval Schemes,-,-,-,-,-,-,-,-
Oct-21,Income/Debt Oriented Schemes,2 1,"3 ,193",0 .01,0 .96,1 09.17,1 37.72,-,-
-,-,-,-,-,-,-,-,-,-
Oct-21,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
Oct-21,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
Oct-21,Total C Interval Schemes,2 1,"3 ,193",0 .01,0 .96,1 09.17,1 37.72,-,-
-,-,-,-,-,-,-,-,-,-
Oct-21,Grand Total,"1 ,456","1 1,43,80,871","7 ,51,033.40","7 ,12,758.26","3 7,33,203.82","3 8,21,816.08",2 6,8 12.82
-,-,-,-,-,-,-,-,-,-
Oct-21,Fund of Funds Scheme (Domestic) **,## 61,"1 5,15,219","1 ,969.09",7 26.40,"4 0,945.97","4 0,122.79",-,-
-,-,-,-,-,-,-,-,-,-
Sep-21,Scheme Name,"No. of
Schemes
as on
Septemb
er 30,
2021","No. of Folios
as on
September
30, 2021","Funds
Mobilized
for the
month of
September
2021 (INR in
crore)","Repurchase/
Redemption
for the
month of
September
2021 (INR in
crore)","Net Assets
Under
Management
as on
September
30, 2021 (INR
in crore)","Average Net
Assets Under
Management
for the
month
September
2021 (INR in
crore)","No. of
segregat
ed
portfolio
s created
as on
Septemb
er 30,
2021","Net
Assets
Under
Manage
ment in
segregat
ed
portfolio
as on
Septemb
er 30,
2021
(INR in
crore)"
Sep-21,Open ended Schemes,-,-,-,-,-,-,-,-
Sep-21,Income/Debt Oriented Schemes,-,-,-,-,-,-,-,-
Sep-21,Overnight Fund,3 0,"1 ,25,159","3 ,65,925.62","3 ,49,613.58","9 4,273.39","8 9,975.24",-,-
Sep-21,Liquid Fund,3 9,"2 1,23,358","2 ,37,925.11","2 ,86,304.29","3 ,23,838.05","3 ,69,249.77",-,-
Sep-21,Ultra Short Duration Fund,2 8,"6 ,49,848","1 8,613.57","2 9,522.52","9 5,827.79","1 ,03,448.02",-,-
Sep-21,Low Duration Fund,2 4,"1 1,51,054","2 0,049.44","3 6,658.69","1 ,40,103.42","1 ,49,712.50",2,2 8.35
Sep-21,Money Market Fund,2 0,"4 ,81,622","3 0,995.52","3 9,428.95","1 ,17,091.79","1 ,27,018.94",-,-
Sep-21,Short Duration Fund,2 7,"6 ,37,927","5 ,446.98","5 ,382.50","1 ,42,653.40","1 ,43,184.79",1,2 2.74
Sep-21,Medium Duration Fund,1 6,"3 ,01,674","2 ,965.54",8 66.90,"3 4,912.79","3 4,275.21",6,3 30.25
Sep-21,Medium to Long Duration Fund,1 3,"1 ,21,331","1 ,288.49",1 69.78,"1 2,764.59","1 2,424.12",1,1 6.27
Sep-21,Long Duration Fund,2,"2 6,246",2 2.25,3 2.11,"2 ,620.42","2 ,615.41",-,-
Sep-21,Dynamic Bond Fund,2 6,"2 ,51,399",9 17.96,4 94.15,"2 6,081.12","2 5,938.07",2,1 28.93
Sep-21,Corporate Bond Fund,2 0,"7 ,17,992","5 ,318.38","6 ,752.59","1 ,60,354.64","1 ,62,433.13",-,-
Sep-21,Credit Risk Fund,1 6,"2 ,84,963",8 86.07,4 89.52,"2 7,670.31","2 7,303.81",8,2 31.41
Sep-21,Banking and PSU Fund,2 2,"3 ,65,643","1 ,981.17","6 ,385.51","1 ,18,001.08","1 ,20,931.37",-,-
Sep-21,Gilt Fund,2 1,"1 ,93,648",8 62.02,8 10.94,"1 6,924.89","1 7,012.17",-,-
Sep-21,Gilt Fund with 10 year constant duration,4,"5 0,529",6 9.32,1 36.89,"1 ,442.11","1 ,525.54",-,-
Sep-21,Floater Fund,1 2,"2 ,78,617","1 4,255.51","8 ,384.24","1 ,00,856.84","9 9,946.91",-,-
Sep-21,Sub Total - I (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi),3 20,"7 7,61,010","7 ,07,522.95","7 ,71,433.18","1 4,15,416.61","1 4,86,994.99",2 0,7 57.95
-,-,-,-,-,-,-,-,-,-
Sep-21,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
Sep-21,Multi Cap Fund,1 2,"1 8,35,717","4 ,138.86",5 69.41,"3 1,442.41","2 7,838.25",-,-
Sep-21,Large Cap Fund,3 3,"1 ,13,85,481","4 ,253.56","4 ,239.66","2 ,18,332.30","2 ,17,576.75",-,-
Sep-21,Large & Mid Cap Fund,2 8,"5 6,90,368","2 ,447.91","2 ,189.67","9 9,628.51","9 9,131.73",-,-
Sep-21,Mid Cap Fund,2 8,"7 6,84,684","4 ,361.58","3 ,010.61","1 ,53,023.64","1 ,51,184.21",-,-
Sep-21,Small Cap Fund,2 5,"6 3,96,133","2 ,992.35","3 ,241.09","9 8,014.17","9 6,657.27",-,-
Sep-21,Dividend Yield Fund,8,"5 ,42,982",1 53.29,1 71.69,"9 ,450.47","9 ,367.41",-,-
Sep-21,Value Fund/Contra Fund,2 1,"3 8,87,509","1 ,587.92","1 ,705.25","7 6,427.43","7 5,386.93",-,-
Sep-21,Focused Fund,2 7,"4 5,34,024","2 ,348.89","2 ,234.44","9 1,829.12","9 1,656.51",-,-
Sep-21,Sectoral/Thematic Funds,1 12,"9 9,03,316","6 ,479.94","3 ,861.67","1 ,36,722.55","1 ,34,902.43",-,-
Sep-21,ELSS,4 2,"1 ,29,69,205","1 ,340.77","2 ,212.85","1 ,49,424.10","1 ,48,933.19",-,-
Sep-21,Flexi Cap Fund,2 8,"1 ,02,21,008","6 ,551.57","4 ,542.90","2 ,15,352.51","2 ,13,143.84",-,-
Sep-21,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),3 64,"7 ,50,50,427","3 6,656.66","2 7,979.25","1 2,79,647.20","1 2,65,778.52",-,-
-,-,-,-,-,-,-,-,-,-
Sep-21,Hybrid Schemes,-,-,-,-,-,-,-,-
Sep-21,Conservative Hybrid Fund,2 1,"4 ,63,166",8 20.28,3 94.62,"1 8,087.44","1 7,798.80",2,4 4.98
Sep-21,Balanced Hybrid Fund/Aggressive Hybrid Fund,3 4,"4 8,62,337","2 ,890.77","3 ,110.29","1 ,44,024.08","1 ,43,452.51",2,9 .33
Sep-21,Dynamic Asset Allocation/Balanced Advantage Fund,2 4,"3 5,27,506","8 ,131.46","2 ,897.97","1 ,49,883.93","1 ,47,500.60",-,-
Sep-21,Multi Asset Allocation Fund,1 0,"7 ,43,429",7 08.04,4 66.83,"1 7,948.15","1 8,292.28",-,-
Sep-21,Arbitrage Fund,2 6,"5 ,64,998","8 ,202.89","1 1,212.02","1 ,05,975.07","1 ,20,739.02",-,-
Sep-21,Equity Savings Fund,2 3,"3 ,14,134","1 ,587.73",6 71.85,"1 4,246.41","1 4,291.18",2,2 5.81
Sep-21,Sub Total - III (i+ii+iii+iv+v+vi),1 38,"1 ,04,75,570","2 2,341.16","1 8,753.57","4 ,50,165.06","4 ,62,074.39",6,8 0.12
-,-,-,-,-,-,-,-,-,-
Sep-21,Solution Oriented Schemes,-,-,-,-,-,-,-,-
Sep-21,Retirement Fund,2 5,"2 6,48,701",2 08.97,1 51.40,"1 6,152.35","1 6,035.00",-,-
Sep-21,Childrens Fund,1 0,"2 8,80,887",8 1.45,5 7.91,"1 2,797.82","1 2,726.73",-,-
Sep-21,Sub Total - IV (i+ii),3 5,"5 5,29,588",2 90.42,2 09.31,"2 8,950.17","2 8,761.72",-,-
-,-,-,-,-,-,-,-,-,-
Sep-21,Other Schemes,-,-,-,-,-,-,-,-
Sep-21,Index Funds,5 3,"1 6,22,449","4 ,264.08","1 ,159.73","3 3,824.26","3 1,906.83",-,-
Sep-21,GOLD ETF,1 1,"2 4,59,250",4 58.51,1 2.82,"1 6,336.82","1 6,247.77",-,-
Sep-21,Other ETFs,1 03,"6 9,05,096","1 1,467.15","3 ,806.91","3 ,62,936.91","3 ,56,515.42",-,-
Sep-21,Fund of funds investing overseas,3 8,"1 0,47,097",9 05.72,4 95.71,"2 1,126.84","2 1,601.09",-,-
Sep-21,Sub Total - V (i+ii+iii+iv),2 05,"1 ,20,33,892","1 7,095.46","5 ,475.17","4 ,34,224.83","4 ,26,271.10",-,-
-,-,-,-,-,-,-,-,-,-
Sep-21,Total A-Open ended Schemes,"1 ,062","1 1,08,50,487","7 ,83,906.65","8 ,23,850.48","3 6,08,403.89","3 6,69,880.71",2 6,8 38.07
-,-,-,-,-,-,-,-,-,-
Sep-21,Close Ended Schemes,-,-,-,-,-,-,-,-
Sep-21,Income/Debt Oriented Schemes,-,-,-,-,-,-,-,-
Sep-21,Fixed Term Plan,3 06,"2 ,04,162",4 93.39,"5 ,473.34","4 8,548.91","5 1,593.73",-,-
Sep-21,Capital Protection Oriented Schemes,1 3,"3 0,600",-,1 03.73,"1 ,602.90","1 ,704.92",-,-
Sep-21,Infrastructure Debt Fund,8,8 0,-,-,"1 ,879.89","2 ,005.70",-,-
Sep-21,Other Debt Scheme,1,7 18,-,-,6 0.52,6 0.68,-,-
Sep-21,Sub Total (i+ii+iii+iv),3 28,"2 ,35,560",4 93.39,"5 ,577.07","5 2,092.22","5 5,365.02",-,-
-,-,-,-,-,-,-,-,-,-
Sep-21,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
Sep-21,ELSS,2 0,"3 ,25,287",-,1 13.48,"4 ,026.34","4 ,777.96",-,-
Sep-21,Other Equity Schemes,3 1,"2 ,55,224",-,"2 ,107.55","9 ,260.81","1 0,623.29",-,-
Sep-21,Sub Total (i+ii),5 1,"5 ,80,511",-,"2 ,221.03","1 3,287.14","1 5,401.25",-,-
-,-,-,-,-,-,-,-,-,-
Sep-21,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
Sep-21,Total B -Close ended Schemes,3 79,"8 ,16,071",4 93.39,"7 ,798.10","6 5,379.37","7 0,766.27",-,-
-,-,-,-,-,-,-,-,-,-
Sep-21,Interval Schemes,-,-,-,-,-,-,-,-
Sep-21,Income/Debt Oriented Schemes,2 1,"3 ,218",0 .07,8 .87,1 09.88,1 44.39,-,-
-,-,-,-,-,-,-,-,-,-
Sep-21,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
Sep-21,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
Sep-21,Total C Interval Schemes,2 1,"3 ,218",0 .07,8 .87,1 09.88,1 44.39,-,-
-,-,-,-,-,-,-,-,-,-
Sep-21,Grand Total,"1 ,462","1 1,16,69,776","7 ,84,400.11","8 ,31,657.45","3 6,73,893.13","3 7,40,791.37",2 6,8 38.07
-,-,-,-,-,-,-,-,-,-
Sep-21,Fund of Funds Scheme (Domestic) **,## 59,"1 4,93,491","2 ,056.19",6 41.79,"3 8,991.56","3 8,377.43",-,-
-,-,-,-,-,-,-,-,-,-
Aug-21,Scheme Name,"No. of
Schemes
as on
August
31, 2021","No. of Folios
as on August
31, 2021","Funds
Mobilized
for the
month of
August 2021
(INR in
crore)","Repurchase/
Redemption
for the
month of
August 2021
(INR in crore)","Net Assets
Under
Management
as on August
31, 2021
(INR in crore)","Average Net
Assets Under
Management
for the
month
August 2021
(INR in crore)","No. of
segregat
ed
portfolio
s created
as on
August
31, 2021","Net
Assets
Under
Manage
ment in
segregat
ed
portfolio
as on
August
31, 2021
(INR in
crore)"
Aug-21,Open ended Schemes,-,-,-,-,-,-,-,-
Aug-21,Income/Debt Oriented Schemes,-,-,-,-,-,-,-,-
Aug-21,Overnight Fund,3 0,"1 ,25,333","3 ,18,023.85","3 ,29,831.52","7 7,725.65","9 4,972.18",-,-
Aug-21,Liquid Fund,3 9,"2 1,26,963","2 ,51,154.44","2 ,51,868.54","3 ,71,245.71","3 ,76,230.66",-,-
Aug-21,Ultra Short Duration Fund,2 8,"6 ,46,637","1 8,151.79","1 6,262.00","1 ,06,445.19","1 ,05,170.31",-,-
Aug-21,Low Duration Fund,2 4,"1 1,48,104","1 6,305.50","2 3,713.18","1 ,56,106.63","1 ,60,247.54",2,1 1.92
Aug-21,Money Market Fund,2 0,"4 ,84,192","2 8,933.58","2 6,885.32","1 ,25,210.10","1 ,24,083.37",-,-
Aug-21,Short Duration Fund,2 7,"6 ,37,336","8 ,676.99","8 ,263.52","1 ,42,038.34","1 ,40,426.63",1,1 1.24
Aug-21,Medium Duration Fund,1 6,"2 ,98,702","1 ,022.55",8 26.63,"3 2,647.04","3 2,390.82",6,3 27.66
Aug-21,Medium to Long Duration Fund,1 3,"1 ,21,294","1 ,496.33",2 70.57,"1 1,544.69","1 0,589.27",1,1 6.13
Aug-21,Long Duration Fund,2,"2 6,599",5 9.48,4 0.10,"2 ,583.22","2 ,549.06",-,-
Aug-21,Dynamic Bond Fund,2 6,"2 ,51,937","1 ,495.17",8 08.42,"2 5,470.96","2 5,136.85",2,1 28.88
Aug-21,Corporate Bond Fund,2 0,"7 ,21,319","1 0,307.97","7 ,243.02","1 ,61,378.22","1 ,58,475.71",-,-
Aug-21,Credit Risk Fund,1 6,"2 ,84,978",5 53.91,4 51.04,"2 7,055.00","2 6,901.21",8,2 30.81
Aug-21,Banking and PSU Fund,2 2,"3 ,67,750","4 ,649.83","3 ,629.19","1 ,22,246.25","1 ,21,143.65",-,-
Aug-21,Gilt Fund,2 1,"1 ,93,775","1 ,056.64",7 39.47,"1 6,743.25","1 6,362.42",-,-
Aug-21,Gilt Fund with 10 year constant duration,4,"5 0,204",1 00.94,7 2.78,"1 ,499.58","1 ,472.06",-,-
Aug-21,Floater Fund,1 2,"2 ,69,606","1 7,076.59","7 ,085.81","9 4,751.37","8 9,676.68",-,-
Aug-21,Sub Total - I (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi),3 20,"7 7,54,729","6 ,79,065.55","6 ,77,991.11","1 4,74,691.23","1 4,85,828.43",2 0,7 26.64
-,-,-,-,-,-,-,-,-,-
Aug-21,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
Aug-21,Multi Cap Fund,1 1,"1 6,39,812",6 36.09,6 53.63,"2 6,790.79","2 5,957.23",-,-
Aug-21,Large Cap Fund,3 3,"1 ,11,87,236","3 ,723.66","3 ,802.29","2 ,12,473.34","2 ,05,073.09",-,-
Aug-21,Large & Mid Cap Fund,2 8,"5 5,48,081","2 ,492.32","2 ,041.38","9 6,660.05","9 3,857.97",-,-
Aug-21,Mid Cap Fund,2 7,"7 4,92,165","3 ,200.71","3 ,038.77","1 ,46,626.85","1 ,42,798.12",-,-
Aug-21,Small Cap Fund,2 5,"6 1,65,044","2 ,535.34","2 ,698.05","9 3,677.04","9 2,454.20",-,-
Aug-21,Dividend Yield Fund,8,"5 ,40,076",1 25.32,1 19.84,"9 ,164.22","8 ,903.14",-,-
Aug-21,Value Fund/Contra Fund,1 9,"3 8,22,234",9 80.63,"1 ,594.00","7 3,612.85","7 1,999.33",-,-
Aug-21,Focused Fund,2 7,"4 4,25,952","4 ,535.85","1 ,463.08","8 9,403.66","8 3,676.13",-,-
Aug-21,Sectoral/Thematic Funds,1 11,"9 4,53,800","5 ,615.70","3 ,730.45","1 ,31,122.23","1 ,26,731.63",-,-
Aug-21,ELSS,4 2,"1 ,28,52,969","1 ,281.47","2 ,060.13","1 ,45,950.60","1 ,41,240.04",-,-
Aug-21,Flexi Cap Fund,2 8,"9 8,47,338","8 ,541.68","3 ,800.46","2 ,07,660.61","1 ,99,078.87",-,-
Aug-21,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),3 59,"7 ,29,74,707","3 3,668.76","2 5,002.08","1 2,33,142.23","1 1,91,769.75",-,-
-,-,-,-,-,-,-,-,-,-
Aug-21,Hybrid Schemes,-,-,-,-,-,-,-,-
Aug-21,Conservative Hybrid Fund,2 2,"4 ,57,641",7 37.95,7 26.80,"1 7,378.04","1 7,216.65",2,4 4.58
Aug-21,Balanced Hybrid Fund/Aggressive Hybrid Fund,3 4,"4 8,26,075","2 ,475.42","3 ,036.43","1 ,40,797.39","1 ,37,795.69",2,9 .33
Aug-21,Dynamic Asset Allocation/Balanced Advantage Fund,2 4,"3 3,91,912","1 8,973.89","2 ,402.92","1 ,41,492.63","1 ,26,420.92",-,-
Aug-21,Multi Asset Allocation Fund,1 0,"7 ,34,944",4 43.44,4 92.48,"1 7,059.05","1 7,526.85",-,-
Aug-21,Arbitrage Fund,2 6,"5 ,60,457","1 4,721.13","1 2,927.99","1 ,08,251.29","1 ,21,284.79",-,-
Aug-21,Equity Savings Fund,2 3,"3 ,05,370","1 ,412.41",4 71.78,"1 3,135.98","1 3,095.45",2,2 5.81
